uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
O60662,KLHL41,KLH41_HUMAN,Kelch-like protein 41,22.931155679498055,24.98329952551761,21.557033420513605,22.4702963460045,20.864898373424587,22.265229106116113,20.36196130119812,23.50819947425912,23.200058107810325,23.56242489244858,21.719907362039574,23.34201251361448,23.200833682143188,24.265985993011498,23.572283112392434,22.66355453620641,23.377616501610888,21.559728561117268,23.076943853155445,24.337083688443013,22.621780225229276,20.792216168352105,20.841697777021984,21.910354933521383,23.511566880357687,23.479963304910846,23.93963945227416,20.8882614229023,23.089692287981656,23.098686757193057,22.599842994989853,22.84149899952297,22.932957848930844,22.722894882715764,22.671471066865735,22.5401366642198,23.07093069413343,23.353870687509595
O60664,PLIN3,PLIN3_HUMAN,Perilipin-3,21.413632812732484,21.099343840165737,20.08380680863607,21.736706806628895,20.988057959361473,21.42369386263849,21.198676072760005,21.478157947612,21.149925172069548,21.16885292198339,20.407224311957716,20.87918014382186,20.59652823360352,21.636498083750137,21.547367785069937,21.2291815848773,21.40389613334766,21.32078908583073,21.318225170305965,21.435040050282712,21.071499111291953,21.43190288847594,21.204553368475473,21.51895163496104,21.178067606356052,21.26962624053404,21.153081536703688,20.654535758168755,21.66204143487352,21.489313198710967,21.82772848013906,21.175636144908545,21.31971125504785,21.34861582568117,21.174923641675115,21.119003000027337,21.675154463346008,20.944782809973983
O60684,KPNA6,IMA7_HUMAN,Importin subunit alpha-7,17.60262378308779,16.53029088366644,16.660495665285495,16.979895498056415,17.098806932903774,17.26041260380359,16.30946678057295,16.8586560492265,17.258114242096784,17.07183585391404,16.716651320899718,16.863436017674267,16.911909633955627,16.928485960856566,16.584430774635763,16.855830022985938,16.834259553159907,16.377304477398734,16.66693828319337,17.124935256446413,17.009848784899948,16.3125415664493,16.826019052758166,16.782461754884153,16.982214002347533,16.719847390375552,17.26824388316151,17.562843111413965,17.07306559488045,17.13788266778185,17.49568264200203,17.19725503035336,16.90547503528513,17.113613378400313,17.29695109802128,17.339934501704423,17.194727740085213,16.782790963195772
O60701,UGDH,UGDH_HUMAN,UDP-glucose 6-dehydrogenase,18.131309372882416,18.98705126273289,18.886055752348057,18.839812254874467,18.613447311942316,18.39355505263433,20.966911669592157,19.53661801686237,18.47282838203451,18.871432822048153,20.86453241516871,18.716336537542137,18.98214483107417,18.59239620535667,18.863422287810128,18.876234684950507,18.95344672508015,20.943218960987803,19.173125088006568,20.263365755576167,18.50158154117397,21.249348174222973,18.91826991271442,18.77649293673333,18.59616216598132,18.642279375215477,18.577930638188196,19.86375448402656,18.588621279268146,18.666677224895825,18.60008047144912,18.601877923493586,18.707053876872752,18.57492237497941,18.58769141342256,18.610738447651155,17.934628652108128,18.622948320716322
O60749,SNX2,SNX2_HUMAN,Sorting nexin-2,18.443926151268847,19.227107817351897,19.860491610374343,19.12130358018831,19.037871852878062,18.43194767368562,20.597674153413024,19.023064961634205,19.39444021766024,19.547382329891427,20.550452105803167,18.94936738584081,19.381821373189887,18.04706491417578,18.623326978525657,19.910711699404935,19.78956031626828,20.5117379619011,19.531094903647393,19.636339042670496,18.91106029988683,20.53232075103904,18.960562850793384,19.663952834786045,18.555558618386115,18.806493021102582,18.631797359561197,19.858867830105204,18.67627661927428,18.99273617306845,18.881485585290495,18.88085435537173,18.507844157617654,18.92479169291402,18.4812328814557,19.065336937759795,18.60786778742314,17.76941594352048
O60763,USO1,USO1_HUMAN,General vesicular transport factor p115,18.940977818954508,17.906566611331808,16.73610291767665,18.45834078041845,18.196926196261103,18.90905719432665,17.740218344450735,18.26750442465391,18.521644160733914,18.11703556400988,17.75248499724402,18.63618194728379,18.277121042612887,18.81209733649234,18.478513042477264,17.7584835436639,18.46049007225611,17.331705315793233,18.51199703846451,18.32137668271065,18.336370779141618,18.268465321827396,18.20918269711708,18.102717102763823,18.552219722364477,18.517617771696276,19.28061781727775,17.73989273651077,19.28580111286708,19.223369556373513,18.69704582654292,18.96794271076669,19.103084331118136,18.801887773282346,18.612725562825176,18.832122043823823,19.045972757352153,18.973401135834795
O60784,TOM1,TOM1_HUMAN,Target of Myb protein 1,18.98741931268763,18.45880913150287,17.594770694213658,18.92353555988611,19.831138509527268,19.835856331552524,17.944167930407232,19.21772042862674,19.33926771358596,18.84381946589997,17.592911447844795,19.35886597934529,19.037886514323965,19.45558333528923,19.01418248543366,17.780586968299577,18.91521867735203,17.9527662926191,19.106887464309303,18.96167666521111,19.046609555481165,18.568460151653177,18.71503274663728,19.105694143943587,19.41309570144883,19.6132905640537,19.49612535923147,18.2530133267167,19.43876008697106,19.288819677617603,19.41719954285253,19.150948284170106,19.10112937846339,19.475227376347274,19.345868330255108,19.414628058852077,19.101971421573435,19.692149886614224
O60825,PFKFB2,F262_HUMAN,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",17.8260597663607,17.146063224447783,16.358865874784918,17.311544481021947,17.054542800693547,17.25396844884854,16.278712403193868,16.53137502752425,16.964776752105355,16.42475465911259,15.82229085559482,17.3018445044011,16.98995208862782,16.92663593604118,16.5565831412483,16.434332610999594,16.889600750182186,15.70171359116768,16.48102763873919,16.059959854263596,17.194136942375817,16.55435927434815,16.546791067022575,16.679139087948073,17.64943576356706,17.280105417580973,17.20287173326686,16.501869863996355,16.944634588619188,17.227809261155652,17.156623403682396,17.90679332802388,16.63068115359889,17.860130382389205,17.13343843547266,17.92940272688409,17.544925683303696,17.389327982435315
O60826,CCDC22,CCD22_HUMAN,Coiled-coil domain-containing protein 22,17.701692173378646,17.678796426931854,17.509823345251945,17.58833631543248,17.604213060301728,18.06904710025221,17.699346005031884,18.13913122241627,17.48261288691237,17.458492538221346,17.479445162531846,17.67178026998948,17.69166283443446,17.65710550923251,17.695811988212505,17.567851356504985,17.498626456694083,17.167428773365618,17.44252568721661,17.522142789826493,17.661043073404926,17.50991879638809,17.584207564477136,18.271770772826443,17.61887584933988,17.696360699497117,17.874706045129763,17.616547017323175,17.513091254417187,17.644923108861658,17.636491957881073,17.515718523394145,17.60676108590838,17.069652856981154,17.23713399100357,16.18660238417716,16.970236729466034,17.689319662727772
O60841,EIF5B,IF2P_HUMAN,Eukaryotic translation initiation factor 5B,13.78883953425252,13.95302520343927,13.852739072416403,14.376103035639908,14.04511167906578,13.669505219216097,13.578072598771785,13.901759761001747,14.767759568291885,14.194436259701495,13.925182427658243,13.86119223177513,13.773979994877548,14.329777922109372,13.938821437536555,13.860021311255641,13.864266511508792,13.90039423474294,14.023383634579758,13.900420059597764,14.490665506537196,13.931651385018892,13.892450751500435,13.964489290253232,14.12874777323007,13.81605784420976,14.025667014738971,13.79645033114213,14.538488119308145,13.718795308468684,14.283021145371322,14.056286991767935,14.515407310793677,14.62276068897839,14.091091179118166,14.436355059826964,14.364781378910571,14.160320526241811
O60869,EDF1,EDF1_HUMAN,Endothelial differentiation-related factor 1,16.75493222181349,16.71459017017761,16.11041067007945,16.90415587422022,16.863616162129823,16.73272720525176,15.918505203228262,16.618726333282595,17.262733427937505,16.937180767711922,15.79249200388892,17.23888385873303,16.634541342770532,17.318487974324704,16.58570888702748,15.868240379945412,16.519013318836254,15.620203062915632,16.493968635739055,16.36019206796777,16.657977495017416,16.21106690189222,16.64259559499974,15.803261322883207,16.87605013886878,16.525790235083534,16.92861607363107,16.247308781196956,17.119912258501586,16.542303024787426,16.95827629958171,17.959386744984034,17.37257527197087,18.09246344959407,16.38127283161065,16.823804211634656,17.434208081366773,16.975890306532484
O60879,DIAPH2,DIAP2_HUMAN,Protein diaphanous homolog 2,18.11140172275501,18.786972551372948,17.85986621724662,18.410146338076377,18.87954987182178,18.795168688831488,17.808115537406785,18.374257204362404,18.99231255891456,18.951309924565013,17.885008886231407,18.77943440725966,18.618256920667406,18.836744345312407,19.295955684110773,18.693524209941483,19.19390585664241,16.247817678134634,18.40450919094893,18.506041915298972,16.522798446023206,18.037208991167326,18.72358022018243,19.252092857697615,19.109776136414734,19.00234663177289,19.04102233005829,18.20048247589667,19.04119676675813,19.397927258808725,19.13607193195139,19.64453703229052,20.295701393544658,19.921238044309423,19.161257727298867,19.522587699837143,19.486573791356488,19.12387366358772
O60884,DNAJA2,DNJA2_HUMAN,DnaJ homolog subfamily A member 2,19.88386913138129,19.95468900526284,18.12595876365803,19.857756677936816,19.398582500197673,19.63854225873197,18.489428596980986,19.62199165726517,19.79102867134776,19.68000636077052,18.766349530802053,19.97717901510203,20.25085225270204,19.849423831393224,19.411389250010256,18.7368377013479,19.11299020051051,18.12774196643278,19.195270369877232,19.56325935622394,19.346995211996663,18.794085616998935,19.215426685358377,19.395367463004593,19.547886766998992,19.597959425341273,20.265167871953864,19.225468762901368,19.521764348387595,19.62039974692062,19.751425150773915,19.552062867723905,20.226328068082655,19.639387536506476,19.69193362866022,19.216897051543068,19.257716650100825,19.89406525061989
O60888,CUTA,CUTA_HUMAN,Protein CutA,20.989761847560068,20.723969681796458,20.336737073422523,21.116553095857903,20.43214379131778,20.79377357330793,20.193560975519272,21.15583278771092,21.40607190109402,20.484572393516984,20.05449975838005,20.646564565410024,20.6912388302657,20.457929726557268,20.199942293449315,20.436251230173205,20.89110668835096,20.168239362429077,21.119565045460053,21.070648608729503,20.79875514493069,20.426209610681163,20.275077657720068,21.11455649764354,20.721784254685137,21.04289403973922,21.19119551936494,20.004743140754773,21.655800959540983,21.290330513941967,21.14837867187249,20.340818024885213,20.800134249687304,21.258616655547065,21.094458334117135,21.147199160134942,21.362610193787575,21.226097412179666
O60925,PFDN1,PFD1_HUMAN,Prefoldin subunit 1,18.85504250737013,18.117138573689644,17.95046417784545,18.240351696160513,19.090054764863773,18.585817551022153,17.41579015575303,18.961991580979973,18.914439067905978,18.69709662385723,17.3895612890425,19.22775491360451,16.954973471260164,19.21262570305911,18.77213753238959,18.360442322574297,19.228218700678628,17.699380533410693,18.96876859408274,18.438434720950337,19.09754790817604,19.06428176390376,18.889126509392128,18.66151995260722,19.26579953531972,18.951343629577455,18.659728874581457,18.40888027058864,19.910231380344463,19.39818331293699,19.27254648676007,19.09786131365812,19.342090711336947,19.038270284819692,19.314491729892765,19.2421650056033,18.742956824329607,19.00407935166722
O60936,NOL3,NOL3_HUMAN,Nucleolar protein 3,20.97122320944273,20.60175909229181,19.471613877890842,20.626857784693524,20.746178239731137,21.011362374934446,18.475505973650467,20.828190852201363,20.69678223552036,20.177248874597772,19.15137242125404,20.436495641104177,20.565777538908662,20.58466805258773,20.352977615915577,19.539104921693077,20.104069561407243,19.35092335788944,20.22599271656062,20.33245685312943,20.24240627523516,19.480542825064607,20.16338849630868,21.04249032917979,20.551631531526528,20.690876415013687,21.1888540648664,19.606190731622306,20.997440166052964,21.27824750514751,21.020345601304637,20.89826617558705,20.874112691044477,20.81608554160161,21.01439680066268,20.210349136760012,20.94642886421668,21.54889210864412
O75027,ABCB7,ABCB7_HUMAN,"ATP-binding cassette sub-family B member 7, mitochondrial",13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,14.111551276016204,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.620023804303894,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,13.767422413889175,14.175053910287936,13.767422413889175,13.78027361366753,13.53624844992449,14.012529346210572,13.767422413889175,13.767422413889175,13.166634800366316
O75083,WDR1,WDR1_HUMAN,WD repeat-containing protein 1,22.468648832694377,22.162171488645853,22.16958937334112,21.861797722960283,21.78772178103952,22.313879573316065,22.368965899995803,22.35900371610193,22.5216702148362,22.26069959570823,22.32979584164515,22.15681950341329,22.19846792361623,22.62268541550776,22.28673546923488,22.636641693516893,22.14870776136098,22.223762913838097,22.558698626260107,22.415218040362127,22.07549752647243,22.200812324432427,22.31079237753336,21.969812129710007,22.172408858066163,21.69674888596801,22.52346851957653,21.967840071973523,22.53474383716929,22.355566447844588,22.072281626205115,22.17380106515712,21.8302947289104,22.266819082222877,21.94452131129947,22.53969095257826,22.416486169004887,22.18803153863395
O75112,LDB3,LDB3_HUMAN,LIM domain-binding protein 3,24.39006984138705,25.953082948724457,24.144000975085763,24.551664619278988,23.88451692768682,24.01048683764112,23.55435213539508,24.32675853084849,24.851633764710208,25.21523429572311,24.085662097928783,24.89316092512679,25.11023390055968,24.975084112908373,24.42231959905253,24.476891220504385,24.621540954863665,23.3063606148602,24.555053074865853,25.44252484178265,24.330822346065613,24.025387469902928,24.743947224007588,24.789808647776542,24.339622513982263,24.585755410672164,24.846823064384026,24.42262507320643,25.236438190211203,24.602980684967505,24.818642879050156,24.746878299924653,24.972219754842033,24.90927812908745,24.175002542416124,24.95568289373499,25.03825407571663,24.71708044781633
O75122,CLASP2,CLAP2_HUMAN,CLIP-associating protein 2,16.308406088345208,16.245146285939082,16.162956457402323,16.304808585967507,15.934791828837742,15.761956197001147,16.159131394627458,16.317405996496326,16.650084656575505,16.232386815246578,16.117481891854347,16.569480393072624,16.093103053034266,16.166001795091915,16.272109083371664,16.208102007097462,16.30221008949065,16.174530647111396,16.2537322362203,15.831562276403924,16.05554703027802,16.191687293297836,16.266681616341785,16.551306795542665,16.25354482215612,16.623273947318747,16.45187637998002,15.934154337149058,17.384763688771546,16.831599286486323,17.097703059002498,16.77272836570184,17.571235969990727,17.035918295377723,16.133269519191263,16.535097982495515,16.94775089296133,17.023434815144572
